text,label
// handle an error in conversion of text to object,0
// item.setIcon(null);,0
// i18n[ViewLogsSheet.error.setcaret=Error positioning caret in log text component],0
// now match the columns,0
// Hand the current text to the DataType object. // DataType object is responsible for validating // that the text makes sense for this type of object // and converting it to the proper form for output. // All errors are handled as IOExceptions,0
// We don't yet have the need to discriminate by version.,0
/* (non-Javadoc) * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getInternalName() */,0
"// hand file output stream to DataType object for export // Also, handle File IO errors here so that DataType objects // do not have to.",0
// i18n[popupeditableIoPanel.errorWritingFile=There was an error while writing file {0}.\nThe error was:\n{1}],0
// Count of available or free threads.,0
// i18n[dataTypeClob.typeClob=CLOB (SQL type 2005)],0
// i18n[SchemaTableCboItem.schemaID.loadAndCache=Load and cache],0
// checkbox for read/not-read on table load,0
// Create a test bean to clone,0
// Don't use bit(1) for boolean as Frontbase then reports it as BINARY // type instead of BIT.,0
"// Anticipate the same issue for VARBINARY as for BINARY and LONGVARBINARY. // registerColumnType(Types.VARBINARY, 2147000000, ""bit varying($l)"");",0
// field for size of text to read,0
/* set up the controls */,0
// checkbox for displaying newlines as \n in-cell,0
// add listener to buttons,0
// Instance under test,0
//no need to return if completion is identical,0
/* (non-Javadoc) * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getAuthor() */,0
/* (non-Javadoc) * @see net.sourceforge.squirrel_sql.fw.sql.ITableInfo#getImportedKeys() */,0
// original object,0
/* (non-Javadoc) * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getDescriptiveName() */,0
// short pseudocolumn,0
/* (non-Javadoc) * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#load(net.sourceforge.squirrel_sql.client.IApplication) */,0
"// if we could not identify which table to edit, tell user",0
"// assuming that the columns in table match colDefs, // bump the index to point to the next colDef entry",0
// start the string for use in the prepared statment,0
// add a variable position for each of the columns,0
// Test case for 1742033 (Skipping quoting escape in table dropping),0
"// replace the last "","" with "")""",0
// i18n[FileManager.confirm.filereplace={0} \nalready exists. Do you want to replace it?],0
/* (non-Javadoc) * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getHelpFileName() */,0
"// public String getDropIndexSQL(String tableName, String indexName, boolean cascade, // DatabaseObjectQualifier qualifier, SqlGenerationPreferences prefs) // { // return null; // }",0
/* (non-Javadoc) * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getAuthor() */,0
/* (non-Javadoc) * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getInternalName() */,0
// Setup values.length columns,0
/* (non-Javadoc) * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getVersion() */,0
// TODO,0
/* (non-Javadoc) * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getExternalService() */,0
/* (non-Javadoc) * @see net.sourceforge.squirrel_sql.fw.sql.ITableInfo#getExportedKeys() */,0
"// ""DROP INDEX $indexName$"";",0
// another object that has the same values as the original,0
/* * Create the panel and add the GUI items to it */,0
// try as an alias,0
/* (non-Javadoc) * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getLicenceFileName() */,0
/* (non-Javadoc) * @see net.sourceforge.squirrel_sql.fw.sql.SQLDatabaseMetaData#getExportedKeysInfo(net.sourceforge.squirrel_sql.fw.sql.ITableInfo) */,0
/* (non-Javadoc) * @see java.lang.Comparable#compareTo(java.lang.Object) */,0
// i18n[MemoryPanel.memSize={0} of {1} MB];,0
/* (non-Javadoc) * @see net.sourceforge.squirrel_sql.fw.sql.ITableInfo#setExportedKeys(net.sourceforge.squirrel_sql.fw.sql.ForeignKeyInfo[]) */,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#othersUpdatesAreVisible(int) */,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#isCatalogAtStart() */,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#supportsCatalogsInDataManipulation() */,0
//_colDefs = hdgs;,0
/* (non-Javadoc) * @see net.sourceforge.squirrel_sql.fw.util.IMessageHandler#showWarningMessage(java.lang.String) */,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#nullsAreSortedLow() */,0
//To change body of implemented methods use File | Settings | File Templates.,0
// could also be a table name,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#supportsSchemasInDataManipulation() */,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#allProceduresAreCallable() */,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#locatorsUpdateCopy() */,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#getTableTypes() */,0
// Setup one row,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#getDatabaseProductName() */,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#insertsAreDetected(int) */,0
// special handling of operations while editing this data type,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#doesMaxRowSizeIncludeBlobs() */,0
// Constructor Tests,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#allTablesAreSelectable() */,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#nullsAreSortedAtEnd() */,0
// paintNumWaitingGC(g);,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#nullPlusNonNullIsNull() */,0
//To change body of implemented methods use File | Settings | File Templates.,0
// Mocks,0
//To change body of implemented methods use File | Settings | File Templates.,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#othersDeletesAreVisible(int) */,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#supportsCoreSQLGrammar() */,0
// NOI18N,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#storesUpperCaseIdentifiers() */,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#storesLowerCaseIdentifiers() */,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#supportsBatchUpdates() */,0
"// Es mach nichts, wenn es die PID nicht g�be. // Sie wird dann einfach oben nicht zugeordnet.",0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#setupDriverName(java.lang.String) */,0
/* * Properties set-able by the user */,0
/* * Ctor. * * @param msg Message describing the error. */,0
// insert succeeded,0
// Under JDK1.4 an empty JComboBox has an almost zero width.,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#storesMixedCaseIdentifiers() */,0
// NOI18N,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#storesMixedCaseQuotedIdentifiers() */,0
// convert number conversion issue into IO issue for consistancy,0
// Derby requires that columns be not-null before applying a unique constraint,0
"// DB2 spec says max=2147483647, but the driver throws an exception",0
// We don't yet have the need to discriminate by version.,0
"// handle null, which is shown as the special string ""<null>""",0
// end of mouse listener,0
"// DB2 spec says max=2147483647, but the driver throws an exception",0
// i18n[WindowManager.error.bringtofront=Error bringing internal frame to the front],0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#supportsAlterTableWithAddColumn() */,0
// core artifacts are not displayed,0
// NOI18N,0
//(ALLOWS_EDITING_FALSE == ret),0
// no support for undo,0
// NOI18N,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#supportsANSI92IntermediateSQL() */,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#supportsAlterTableWithDropColumn() */,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#supportsANSI92EntryLevelSQL() */,0
/* * Getters and Setters */,0
// = new QueryTree();,0
// NOI18N,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#supportsCatalogsInTableDefinitions() */,0
// i18n[mssql.allTables=All tables],0
"/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#supportsConvert(int, int) */",0
// Lazily create the event.,0
/* * Now the functions for the Popup-related operations. */,0
// JASON: Removed as part of patch // void addSessionListener(ISessionListener lis);,0
// Process each individual query.,0
// NOI18N,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#supportsCatalogsInProcedureCalls() */,0
// Some driver don't correctly support setMaxRows. In // these cases use setMaxRows only if this is a // SELECT.,0
"// No decimal digits strongly suggests an INTEGER of some type. // Since it's not real easy to tell what kind of int (int2, int4, int8) // just make it an int8 (i.e. BIGINT)",0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#supportsCatalogsInPrivilegeDefinitions() */,0
// Numbers and such.,0
// i18n[codeCompletion.spWithParams=stored procedure with parameter info: {call mySP(<IN INTEGER tid>)}],0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#supportsConvert() */,0
// NOI18N,0
// flag for whether we have already loaded the properties or not,0
// Start loading table/column info about the current database.,0
"// driver returns 8 for ""long byte"", yet it can store 2GB of data.",0
// NOI18N,0
// values for how to use timestamps in WHERE clauses,0
// data is not editable in popup,0
"/* * override the JTable method so that whenever something asks for * the cellEditor, we save a reference to that cell editor. * Our ASSUMPTION is that the cell editor is only requested * when it is about to be activated. */",0
//To change body of implemented methods use File | Settings | File Templates.,0
//To change body of implemented methods use File | Settings | File Templates.,0
//To change body of implemented methods use File | Settings | File Templates.,0
/* * First we have the methods for in-cell and Text-table operations */,0
// NOI18N,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#supportsExtendedSQLGrammar() */,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#supportsDataManipulationTransactionsOnly() */,0
"// deletes the last "", """,0
// Display any warnings generated by the SQL execution.,0
// If there is no sqlPanelAPI (e.g. the Object tree find editor) we assume no parser is necessary and thus provide a dummy impl.,0
// NOI18N,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#supportsPositionedDelete() */,0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#supportsLikeEscapeClause() */,0
"// which locale-dependent format to use; short, medium, long, or full",0
// NOI18N,0
// return the text from the file since it does // represent a valid data value,0
// i18n[mssql.allRules=All rules],0
// i18n[oracle.objectName=Object Name],0
// ... now we have reached an output that is not a result. We now have to aks for this outputs update count.,0
"// get the values from the ""use"" list and convert to sorted set",0
"// String ST_CREATE_INDEX_STYLE_TWO = // ""CREATE $unique$ $storageOption$ INDEX $indexName$ "" + // ""ON $tableName$ ( $columnName; separator=\"",\""$ )"";",0
// NOI18N,0
// use the Java default date-to-string,0
// Removed for close Session,0
// i18n[oracle.objectType=Object Type],0
"// Define whether or not to use Timestamp in internally generated WHERE // clauses, and if so what format to use.",0
// NOI18N,0
"// As a last resort, get the length of the longest value in the // specified column.",0
// Do Nothing,0
// Yes || Yes to all,0
"// get parameters previously set by user, or set default values // set to use the Java default",0
//To change body of implemented methods use File | Settings | File Templates.,0
// NOI18N,0
//To change body of implemented methods use File | Settings | File Templates.,0
// use a date formatter,0
//To change body of implemented methods use File | Settings | File Templates.,0
/* The JTextComponent that is being used for editing */,0
// NOI18N,0
// i18n[sessionPropertiesPanel.limitRowsContents=Contents - Limit rows],0
// NOI18N,0
// Loop through source records...,0
// NOI18N,0
"// use clone here to prevent the outside code from // setting values on the array directly, which would // throw off the index lookup based on header name",0
// Don't fool around with manual commit later.,0
//ISession[] activeSessions = _plugin.getApplication().getSessionManager().getActiveSessions();,0
// set to default,0
// I18n[oracle.invalidTitle=Oracle invalid objects for: {0}],0
/* (non-Javadoc) * @see com.mockobjects.sql.MockDatabaseMetaData#supportsExpressionsInOrderBy() */,0
// init mocks,0
// MySQL driver gets unhappy when we use the same // PreparedStatement to bind null and non-null LOB variables // without clearing the parameters first.,0
//i18n[OracleExceptionFormatter.positionLabel=Position: ],0
// i18n[sessionPropertiesPanel.showRowCount=Show Row Count for Tables (can slow application)],0
//Only resize once.,0
// ICommand Interface implementation,0
"// If source column is type 1111 (OTHER), try to use the // column type name to find a type that isn't 1111.",0
"// If source column is type 1111 (OTHER), try to use the // column type name to find a type that isn't 1111.",0
//To change body of implemented methods use File | Settings | File Templates.,0
//To change body of implemented methods use File | Settings | File Templates.,0
